service_name,motor_type,price
SERVIS PAKET LENGKAP PERAWATAN PLUS,BEAT,95000.0
JASA PASANG 5000,SONIC 150R,5000.0
PAKET PEMBERSIHAN CVT,NEW PCX 150 CBS,75000.0
PENGGANTIAN OLI MESIN,PCX 160 CBS,5000.0
PENGGANTIAN AKI,BEAT SPORTY CW,15000.0
SERVIS PAKET RINGAN PERAWATAN,CRF150L,100000.0
PAKET PEMBERSIHAN CVT,VARIO 110 CBS,30000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,PCX 160 ABS,128000.0
PERBAIKAN CVT,VARIO TECHNO 125 CBS ISS,60000.0
KPB 3,CBR 150R STD,0.0
JASA PASANG 50000,NEW PCX 150 CBS,50000.0
PENGGANTIAN SARINGAN UDARA,BeAT Sporty CBS ISS Deluxe,5000.0
PENGGANTIAN BUSI,BeAT Sporty CBS ISS Deluxe,10000.0
PENGGANTIAN OLI GARDAN,BeAT Sporty CBS ISS Deluxe,5000.0
JASA PASANG 55000,VARIO 125 CBS,55000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO FI,122000.0
PERBAIKAN COM STEER,ALL NEW SCOOPY SPORTY,15000.0
PEMERIKSAAN KELISTRIKAN,PCX,200000.0
JASA PASANG 25000,NEW SUPRA X 125 FI CW,25000.0
PAKET CEBAN,Beat Sporty,10000.0
JASA PASANG 50000,CB500X,50000.0
PENGGANTIAN OLI MESIN,ALL NEW SCOOPY STYLISH,7000.0
KPB 3,BeAT Sporty CBS,0.0
PAKET PEMBERSIHAN CVT,ALL NEW SCOOPY SPORTY,15000.0
PAKET PEMBERSIHAN CVT,SPACY CW HELM IN FI,35000.0
PERBAIKAN KANVAS REM BELAKANG,BeAT Sporty CBS,15000.0
PENGGANTIAN KANVAS REM DEPAN,BeAT Sporty CBS,30000.0
JASA PASANG 25000,VARIO 125 CBS ISS,25000.0
PAKET SPESIAL SERVIS MOTOR 2018,BEAT POP ESP CBS-ISS,90000.0
JASA PASANG 15000,BEAT SPORTY CBS,15000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT FI CW,85000.0
JASA PASANG 5000,SCOOPY FI,5000.0
JASA PASANG 5000,NEW VARIO 125 CBS,5000.0
JASA PASANG 10000,VARIO TECHNO,10000.0
PENGGANTIAN OLI MESIN,VARIO TECHNO,2000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,NEW VARIO 125 CBS,130000.0
PENGGANTIAN OLI MESIN,REVO 110 CAST WHEEL,5000.0
SERVIS PAKET CVT PLUS,ADV150 CBS,50000.0
PENGGANTIAN KANVAS REM DEPAN,ALL NEW SCOOPY PLAYFUL,27000.0
PENGGANTIAN KANVAS REM BELAKANG,ALL NEW SCOOPY PLAYFUL,27000.0
SERVIS PAKET LENGKAP PERAWATAN,REVO FIT,75000.0
JASA PASANG 5000,SUPRA FIT,5000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO 150,98000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW PCX 150 ABS,105000.0
PENGGANTIAN OLI MESIN,VARIO 160 CBS,0.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BeAT Sporty CBS,70000.0
PENGGANTIAN OLI MESIN,PCX160 CBS,12000.0
PAKET CEBAN,ALL NEW SCOOPY SPORTY,10000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,SUPRA X 125 CW MMC,80000.0
JASA PASANG 300000,BeAT Sporty CBS ISS Deluxe,300000.0
PERBAIKAN KANVAS REM BELAKANG,BeAT Sporty CBS ISS Deluxe,25000.0
SERVIS PAKET RINGAN PERAWATAN,NEW BEAT CAST WHEEL,85000.0
PENGGANTIAN OLI MESIN,REVO X,2000.0
JASA PASANG 50000,SUPRA X 125 CW MMC,50000.0
PENGGANTIAN OLI GARDAN,SPACY CW HELM IN,3000.0
PENGGANTIAN OLI MESIN,SPACY CW HELM IN,3000.0
SERVIS PAKET LENGKAP PERAWATAN,GENIO CBS,90000.0
PENGGANTIAN BAN BELAKANG,BeAT Sporty CBS ISS Deluxe,30000.0
SERVIS PAKET LENGKAP PERAWATAN,REVO X,66400.0
JASA PASANG 50000,REVO X,50000.0
KPB 2,BEAT SPORTY DLX SMART KEY,0.0
JASA PASANG 15000,NEW VARIO 125 CBS-ISS,15000.0
JASA PASANG 25000,BEAT FI CBS,25000.0
PENGGANTIAN OLI GARDAN,ADV160 ABS,5000.0
PAKET INJECTOR CLEANER,SUPRA X 125 CW,25000.0
PENGGANTIAN KANVAS REM DEPAN,SUPRA X 125 CW,15000.0
PAKET GOCENG,VARIO ESP CBS MMC,5000.0
JASA PASANG 10000,VARIO TECHNO 125 CBS ISS,10000.0
JASA PASANG 5000,ADV150 CBS,5000.0
KPB 3,CB150 VERZA CW,0.0
KPB 2,VARIO 160 ABS,0.0
KPB 2,BEAT SPORTY CBS ISS DELUXE,0.0
JASA PASANG 5000,BEAT FI CBS,5000.0
PENGGANTIAN OLI MESIN,REVO SW FI,10000.0
PAKET PEMBERSIHAN CVT,VARIO TECHNO 125 FI ISS,60000.0
SERVIS PAKET RINGAN PERAWATAN,VARIO TECHNO NON CBS,88000.0
KPB 2,BeAT Street,0.0
PENGGANTIAN KANVAS REM DEPAN,BeAT Sporty CBS ISS Deluxe,25000.0
BONGKAR CVT,BeAT Sporty CBS ISS Deluxe,60000.0
PAKET GOCENG,NEW VARIO TECHNO PGM FI,5000.0
SERVIS PAKET CVT PLUS,BEAT,50000.0
PAKET PEMBERSIHAN CVT,SCOOPY ESP,30000.0
JASA PASANG 40000,VARIO 150,35000.0
JASA PASANG 35000,VARIO 150,35000.0
JASA PASANG 20000,VARIO 125 CBS,20000.0
PENGGANTIAN KANVAS REM DEPAN,NEW PCX 150 ABS,13500.0
KPB 2,ADV 160 CBS,0.0
JASA PASANG 45000,NEW VARIO TECHNO PGM FI,45000.0
PENGGANTIAN OLI GARDAN,VARIO TECHNO 125 FI CBS,6000.0
PERBAIKAN STANDAR TENGAH,BEAT SPORTY CW,30000.0
SPECIAL MATIC 39K,VARIO 125 CBS,39000.0
SERVIS PAKET LENGKAP PERAWATAN,REVO 110 SPOKE WHEEL,90000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW SCOOPY SPORTY,85000.0
LCR CHECK,NEW SCOOPY SPORTY,0.0
JASA PASANG 25000,NEW SCOOPY PRESTIGE,25000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BEAT SPORTY CBS ISS,130000.0
PAKET INJECTOR CLEANER,BeAT Sporty CBS,40000.0
JASA PASANG 80000,BEAT SPORTY CBS ISS,80000.0
JASA PASANG 95000,BEAT SPORTY CBS ISS,95000.0
KPB 1,BEAT SPORTY CBS ISS DELUXE,0.0
PENGGANTIAN SARINGAN UDARA,VARIO TECHNO 125 FI ISS,5000.0
PENGGANTIAN OLI MESIN,VARIO TECHNO 125 FI ISS,5000.0
PENGGANTIAN BUSI,VARIO TECHNO 125 FI ISS,10000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO TECHNO 125 FI ISS,90000.0
PENGGANTIAN OLI GARDAN,VARIO TECHNO 125 FI ISS,5000.0
KPB 3,NEW VARIO 125 CBS-ISS,0.0
JASA PASANG 5000,VARIO 150 MMC,5000.0
JASA PASANG 5000,BEAT SPORTY CW,5000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO 125 CBS,90000.0
JASA PASANG 20000,VARIO 150,20000.0
CEK AJA DULU,BEAT STREET CBS,0.0
GANTI OLI PLUS PENGGANTIAN,BEAT SPORTY CW,5000.0
PERBAIKAN COM STEER,VARIO 125 CBS,25000.0
SERVIS PAKET CVT PLUS,SCOOPY ESP,50000.0
PENGGANTIAN OLI MESIN,ADV160 CBS,0.0
SERVIS PAKET LENGKAP PERAWATAN,ADV160 CBS,0.0
PAKET SIAP MUDIK 2025,PCX,50000.0
SERVIS PAKET RINGAN PERAWATAN,ALL NEW SCOOPY STYLISH,35000.0
JASA PASANG 10000,NEW PCX 150 CBS,10000.0
JASA PASANG 35000,NEW PCX 150 CBS,35000.0
PAKET RESET FI,SUPRA X 125 CW MMC,25000.0
KPB 2,BeAT Sporty CBS ISS Deluxe,0.0
PERBAIKAN KABEL REM BELAKANG,ALL NEW SCOOPY STYLISH,55000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO TECHNO 125 FI CBS,90000.0
KPB 3,BEAT SPORTY CBS ISS DELUXE,0.0
SERVIS PAKET LENGKAP PERAWATAN,REVO CW FI,65000.0
PERBAIKAN KUNCI SET,BEAT SPORTY CW,30000.0
PEMERIKSAAN KELISTRIKAN,VARIO 125 CBS ISS,30000.0
SERVIS PAKET LENGKAP PERAWATAN,GENIO CBS ISS SE,95000.0
SPECIAL MATIC 50K,ADV160 ABS,50000.0
PAKET KURAS TANGKI,BEAT SPORTY CBS ISS,25000.0
SERVIS PAKET RINGAN PERAWATAN,REVO,65000.0
SERVIS PAKET LENGKAP PERAWATAN,BLADE S,70000.0
PENGGANTIAN OLI MESIN,BLADE S,0.0
PENGGANTIAN AKI,BEAT STREET,10000.0
PENGGANTIAN OLI GARDAN,PCX 160 CBS,5000.0
JASA PASANG 110000,PCX 160 CBS,110000.0
JASA PASANG 10000,VARIO 125 CBS-ISS MMC,10000.0
PAKET PEMBERSIHAN CVT,VARIO 150,70000.0
PENGGANTIAN COVER HANDLE GETAR,BEAT SPORTY CW,25000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125 PGM FI CW,85000.0
PENGGANTIAN OLI MESIN,SUPRA X 125 PGM FI CW,5000.0
JASA PASANG 25000,BEAT STREET,25000.0
PAKET CEBAN,PCX,10000.0
PAKET CEBAN,ALL NEW SONIC 150 R,10000.0
SERVIS PAKET LENGKAP PERAWATAN,PCX 160 ABS,130000.0
SERVIS PAKET RINGAN PERAWATAN,ALL NEW SCOOPY SPORTY,75000.0
PENGGANTIAN OLI GARDAN,BEAT SPORTY CBS ISS,0.0
PENGGANTIAN BUSI,BEAT SPORTY CBS ISS,0.0
PENGGANTIAN BUSI,BeAT Sporty CBS,0.0
PENGGANTIAN SARINGAN UDARA,BeAT Sporty CBS,0.0
JASA PASANG 5000,SCOOPY ESP,5000.0
PENGGANTIAN OLI MESIN,SCOOPY ESP,5000.0
PERBAIKAN COM STEER,BEAT SPORTY CW,20000.0
SERVIS PAKET LENGKAP PERAWATAN,VARIO TECHNO,90000.0
PAKET CEBAN,SCOOPY ESP,10000.0
JASA PASANG 250000,VARIO 125 CBS,250000.0
SERVIS PAKET RINGAN PERAWATAN,BEAT SPORTY CBS,75000.0
JASA PASANG 35000,NEW VARIO 125 CBS,35000.0
PAKET RESET FI,BEAT SPORTY CBS ISS,35000.0
PENGGANTIAN AKI,BEAT FI CW,5000.0
PAKET KURAS TANGKI,NEW VARIO 125 CBS,75000.0
JASA PASANG 265000,VARIO 125 CBS ISS,265000.0
PENGGANTIAN KANVAS REM BELAKANG,ALL NEW SCOOPY SPORTY,20000.0
JASA PASANG 40000,ALL NEW SCOOPY SPORTY,40000.0
PENGGANTIAN KANVAS REM DEPAN,ALL NEW SCOOPY SPORTY,20000.0
PENGGANTIAN OLI MESIN,ALL NEW SCOOPY SPORTY,0.0
JASA PASANG 50000,VARIO CAST WHEEL,50000.0
PAKET INJECTOR CLEANER,NEW CB150R STREETFIRE,50000.0
LCR TREATMENT 1,NEW SCOOPY FASHION,0.0
PROMO MERDEKA 1,BEAT FI CW,0.0
PAKET CEBAN,NEW MEGA PRO CW,10000.0
KPB 2,BeAT Sporty DLX Smart Key,0.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BeAT Sporty CBS ISS Deluxe,56250.0
PENGGANTIAN KANVAS REM BELAKANG,SCOOPY FI,25000.0
SERVIS PAKET RINGAN PERAWATAN,SCOOPY FI,90000.0
KPB 1,ADV 160 CBS,0.0
PENGGANTIAN KANVAS KOPLING,BeAT Sporty CBS ISS Deluxe,50000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,BEAT SPORTY CBS,19500.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,CBR 150R,128650.0
PAKET GOCENG,NEW BEAT CAST WHEEL,5000.0
SERVIS PAKET CVT PLUS,ALL NEW SCOOPY STYLISH,50000.0
PENGGANTIAN OLI MESIN,STYLO 160 CBS,2000.0
PENGGANTIAN OLI SHOCKBREAKER,VARIO 160 CBS,60000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,SONIC 150R,100000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,NEW SCOOPY FASHION,90000.0
PEMERIKSAAN KELISTRIKAN,NEW VARIO 150,50000.0
KPB 4,SCOOPY PRESTIGE,0.0
PENGGANTIAN BAN BELAKANG,ADV160 ABS,0.0
KPB 2,BEAT STREET,0.0
KPB 4,BEAT SPORTY DLX SMART KEY,0.0
SERVIS PAKET LENGKAP PERAWATAN,New Supra GTR150 Exclusive,125000.0
PERBAIKAN BAN DEPAN,PCX 160 CBS,30000.0
GANTI LAMPU REM,VARIO 125 CBS,10000.0
JASA PASANG 60000,BeAT Street,60000.0
PEMERIKSAAN LAIN - LAIN,VARIO 160 CBS,0.0
PAKET CEBAN,ALL NEW SCOOPY STYLISH,10000.0
LCR TREATMENT 1,NEW SCOOPY SPORTY,0.0
PENGGANTIAN OLI MESIN,SUPRA X 125 HELM IN FI,0.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125 HELM IN FI,70000.0
PEMERIKSAAN KELISTRIKAN,REVO FIT FI,50000.0
SERVIS PAKET RINGAN PERAWATAN,REVO FIT FI,65000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,ALL NEW SCOOPY STYLISH,70000.0
PAKET KURAS TANGKI,VARIO 150,75000.0
PENGGANTIAN KANVAS REM BELAKANG,NEW VARIO TECHNO PGM FI,45000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO 150 MMC,93000.0
PENGGANTIAN OLI MESIN,VARIO 150 MMC,1000.0
PENGGANTIAN LAMPU REM,VARIO 150,10000.0
JASA PASANG 15000,BEAT SPORTY CBS ISS,15000.0
JASA PASANG 5000,BEAT SPORTY CBS,0.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO 125 CBS MMC,130000.0
SERVIS PAKET LENGKAP PERAWATAN,TIGER CAST WHEEL,75000.0
GANTI BOHLAM KM,TIGER CAST WHEEL,8000.0
PENGGANTIAN INJECTOR,VARIO 125 CBS MMC,50000.0
JASA PASANG 35000,BEAT STREET CBS,35000.0
PENGGANTIAN OLI MESIN,NEW VARIO 150,0.0
SPECIAL MATIC 50K,NEW VARIO 150,50000.0
PENGGANTIAN OLI GARDAN,VARIO 110 CBS ISS,5000.0
KPB 1,ADV160 ABS,0.0
JASA PASANG 5000,NEW VARIO 150,5000.0
SERVIS PAKET RINGAN PERAWATAN,VARIO 125 CBS,59500.0
PENGGANTIAN RADIATOR COOLANT,VARIO 125 CBS ISS,36000.0
PENGGANTIAN BOHLAM LAMPU DEPAN / SOCKET ,REVO CW FI,20000.0
CEK AJA DULU,VARIO 125 CBS,1000.0
JASA PASANG 5000,NEW VARIO ESP CBS ADVANCE,5000.0
JASA PASANG 45000,BEAT STREET CBS,45000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125 CW MMC,75000.0
PERBAIKAN COM STEER,ADV160 ABS,50000.0
PERBAIKAN CVT,ADV160 ABS,60000.0
PERBAIKAN STANDAR TENGAH,ADV160 ABS,50000.0
SERVIS PAKET LENGKAP PERAWATAN,ADV160 ABS,150000.0
PENGGANTIAN KANVAS REM DEPAN,ADV160 ABS,20000.0
SERVIS PAKET RINGAN PERAWATAN,REVO 110 CAST WHEEL,65000.0
SERVIS PAKET RINGAN PERAWATAN,BeAT Sporty CBS ISS Deluxe,75000.0
KPB 3,BEAT SPORTY DLX SMART KEY,0.0
JASA PASANG 35000,SUPRA X 125 CW MMC,35000.0
JASA PASANG 10000,VARIO ESP CBS ADV MMC,1000.0
JASA PASANG 5000,PCX 150,5000.0
PAKET GOCENG,Beat Sporty,5000.0
PAKET CEBAN,REVO FIT,10000.0
SPECIAL MATIC 39K,VARIO 160 CBS,39000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW SCOOPY PRESTIGE,95000.0
JASA PASANG 10000,NEW SCOOPY PRESTIGE,10000.0
JASA PASANG 30000,SCOOPY FI,30000.0
PENGGANTIAN OLI GARDAN,NEW VARIO 125 CBS,10000.0
PENGGANTIAN SARINGAN UDARA,SUPRA X 125 R DD,5000.0
SERVIS PAKET LENGKAP PERAWATAN,SUPRA X 125 R DD,85000.0
PENGGANTIAN BUSI,SUPRA X 125 R DD,10000.0
PENGGANTIAN SHOCKBREAKER DEPAN,BEAT SPORTY CW,38000.0
PENGGANTIAN OLI SHOCKBREAKER,BEAT SPORTY CW,45000.0
JASA PASANG 60000,NEW SUPRA X 125 CW FI MMC,60000.0
JASA PASANG 50000,BEAT FI CW,50000.0
PEMERIKSAAN KELISTRIKAN,VARIO 160 CBS,50000.0
PAKET PEMBERSIHAN CVT,VARIO TECHNO,30000.0
PERBAIKAN BOHLAM SOCKET HEADLIGHT,BeAT Sporty CBS ISS Deluxe,15000.0
JASA PASANG 10000,BEAT SPORTY CBS ISS,10000.0
KPB 2,SCOOPY ENERGETIC,0.0
PENGGANTIAN BEARING DEPAN,BEAT FI CW,25000.0
JASA PASANG 10000,BEAT STREET CBS,10000.0
PAKET PEMBERSIHAN CVT,NEW SCOOPY FASHION,15000.0
GANTI OLI PLUS PENGGANTIAN,BEAT SPORTY CBS,0.0
PENGGANTIAN PIRINGAN CAKRAM DEPAN,SUPRA X 125 R DD,25000.0
KPB 1,STYLO 160 ABS,0.0
PAKET KURAS OLI SHOCK,BEAT SPORTY CBS ISS,40000.0
PAKET RESET FI,CB150R STREETFIRE SPECIAL,50000.0
JASA PASANG 45000,VARIO 125 CBS,45000.0
PAKET PEMBERSIHAN CVT,REVO FIT FI,0.0
PENGGANTIAN KANVAS REM DEPAN,VARIO 125 CBS ISS,15000.0
JASA PASANG 35000,VARIO 125 CBS ISS,31000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT POP ESP CW COMIC,70000.0
PENGGANTIAN OLI GARDAN,GENIO CBS ISS,5000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW SUPRA X 125 FI CW,75000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,ALL NEW SCOOPY PLAYFUL,103000.0
PENGGANTIAN MASTER REM DEPAN,VARIO CAST WHEEL,35000.0
JASA PASANG 45000,BeAT Sporty CBS ISS Deluxe,45000.0
PENGGANTIAN KANVAS REM DEPAN,VARIO TECHNO 125 FI CBS,20000.0
PAKET INJECTOR CLEANER,CB150R STREETFIRE SPECIAL,50000.0
PEMERIKSAAN LAIN - LAIN,BEAT STREET,0.0
PENGGANTIAN OLI GARDAN,NEW PCX 150 CBS,0.0
PENGGANTIAN OLI MESIN,NEW PCX 150 ABS,5000.0
GANTI OLI PLUS PENGGANTIAN,SUPRA FIT,0.0
PENGGANTIAN GEAR BOX,BEAT SPORTY CW,15000.0
PENGGANTIAN KABEL SPEEDO,BEAT SPORTY CW,20000.0
JASA PASANG 15000,PCX,15000.0
PAKET RESET FI,VARIO 125 CBS,80000.0
PAKET PEMBERSIHAN CVT,NEW VARIO 125 CBS,60000.0
PENGGANTIAN SARINGAN UDARA,VARIO 125 CBS,5000.0
JASA PASANG 30000,NEW SCOOPY PRESTIGE,30000.0
JASA PASANG 65000,NEW SCOOPY PRESTIGE,65000.0
PENGGANTIAN COM STEER,BEAT SPORTY CBS ISS,72500.0
PENGGANTIAN OLI MESIN,VARIO TECHNO 125 CBS ISS,6000.0
SPECIAL MATIC 39K,NEW VARIO 150,39000.0
PENGGANTIAN KANVAS REM DEPAN,SUPRA X 125 R DD,10000.0
PENGGANTIAN OLI SHOCKBREAKER,SUPRA X 125 R DD,40000.0
JASA PASANG 5000,NEW VARIO TECHNO PGM FI,5000.0
JASA PASANG 5000,Beat Sporty,5000.0
PAKET CEBAN,VARIO TECHNO 125 FI ISS,10000.0
PEMERIKSAAN LAIN - LAIN,NEW SCOOPY SPORTY,0.0
KPB 2,PCX160 RoadSync,0.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,ALL NEW CBR150R,166000.0
PAKET INJECTOR CLEANER,VARIO 125 CBS ISS,38000.0
PAKET INJECTOR CLEANER,BeAT Sporty CBS ISS Deluxe,38000.0
PAKET CEK REM GRATIS,BEAT SPORTY CW,0.0
PAKET CEK REM GRATIS,NEW VARIO 125 CBS,0.0
SERVIS PAKET RINGAN PERAWATAN,BEAT SPORTY CW,95000.0
PENGGANTIAN KANVAS REM BELAKANG,BEAT SPORTY CW,30000.0
SERVICE LENGKAP PERAWATAN,BEAT CW FI MMC,95000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,VARIO ESP CBS MMC,110000.0
JASA PASANG 25000,SUPRA X 125 CW MMC,25000.0
SERVIS PAKET LENGKAP PERAWATAN,ALL NEW CBR150R,140000.0
KPB 3,NEW SCOOPY STYLISH,0.0
JASA PASANG 25000,BEAT SPORTY CW,25000.0
LCR TREATMENT 1,GENIO CBS ISS,0.0
JASA PASANG 10000,CBR 150R,10000.0
SERVIS PAKET CVT PLUS,BEAT SPORTY CBS,50000.0
PEMERIKSAAN LAIN - LAIN,BEAT SPORTY CW,0.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,NEW VARIO ESP CBS,100000.0
PAKET GOCENG,VARIO 125 CBS,5000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BEAT CW FI MMC,80000.0
JASA PASANG 250000,NEW VARIO 125 CBS,250000.0
SERVIS PAKET CVT PLUS,NEW VARIO ESP CBS,50000.0
PAKET RESET FI,BEAT STREET CBS,35000.0
JASA PASANG 35000,SONIC 150R MATTE BLACK,35000.0
SERVIS PAKET LENGKAP PERAWATAN,BeAT Sporty CBS ISS,90000.0
PENGGANTIAN BELT DRIVE / ROLLER,VARIO TECHNO NON CBS,32500.0
JASA PASANG 30000,BEAT FI CBS,30000.0
JASA PASANG 10000,CBR 250RR STD,10000.0
JASA PASANG 35000,CBR 150R,35000.0
PERBAIKAN COM STEER,PCX 160 CBS,40000.0
PENGGANTIAN OLI GARDAN / OIL FINAL GEAR,PCX 160 CBS,5000.0
PROMO MERDEKA 1,BEAT POP CW,0.0
JASA PASANG 5000,BEAT SW FI MMC,1000.0
SPECIAL MATIC 50K,ADV160 CBS,50000.0
PERBAIKAN BELT DRIVE / ROLLER,NEW VARIO 125 CBS-ISS,50000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,NEW VARIO 125 CBS-ISS,130000.0
JASA PASANG 15000,NEW VARIO 150,15000.0
KPB 2,PCX160 CBS,0.0
JASA PASANG 5000,NEW VARIO ESP CBS,5000.0
PENGGANTIAN SARINGAN UDARA,BEAT SPORTY CBS,10000.0
JASA PASANG 5000,BEAT POP ESP CW PIXEL,5000.0
JASA PASANG 10000,VARIO 125 CBS MMC,10000.0
KPB 2,Genio CBS ISS,0.0
PENGGANTIAN OLI MESIN,NEW VARIO 125 CBS,4500.0
JASA PASANG 275000,ADV160 CBS,275000.0
PROMO CAD1,VARIO CAST WHEEL,1000.0
SERVIS PAKET RINGAN PERAWATAN,NEW VARIO ESP CBS ISS ADVA,50000.0
LCR CHECK,GENIO CBS ISS,0.0
PENGGANTIAN CVT,BEAT CW FI MMC,60000.0
JASA PASANG 15000,BEAT CW FI MMC,15000.0
PENGGANTIAN BAN BELAKANG,VERZA CAST WHEEL,20000.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT POP ESP CBS-ISS,85000.0
PAKET PEMBERSIHAN CVT,REVO CAST WHEEL,50000.0
PENGGANTIAN OLI GARDAN,REVO FIT,0.0
LCR CHECK,NEW SCOOPY FASHION,0.0
JASA PASANG 5000,BEAT CW FI MMC,1000.0
SERVIS PAKET LENGKAP PERAWATAN PLUS,BEAT FI CBS,120000.0
SERVIS PAKET LENGKAP PERAWATAN,CBR 150R STD,175000.0
PAKET PEMBERSIHAN CVT,BEAT CW FI MMC,50000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW VARIO 125 CBS-ISS,95000.0
PENGGANTIAN OLI MESIN,SPACY CW HELM IN FI,0.0
SERVIS PAKET LENGKAP PERAWATAN,SPACY CW HELM IN FI,70000.0
JASA PASANG 20000,NEW VARIO 150,20000.0
PENGGANTIAN OLI GARDAN,NEW VARIO 150,0.0
PAKET RESET FI,SCOOPY ESP,30000.0
KPB 3,PCX160 CBS,0.0
SERVIS PAKET LENGKAP PERAWATAN,BEAT SPORTY CBS,75000.0
PERBAIKAN KANVAS REM BELAKANG,BEAT FI CW,25000.0
PERBAIKAN KANVAS REM DEPAN,BEAT FI CW,25000.0
JASA PASANG 5000,NEW VARIO 125 CBS ISS,0.0
PENGGANTIAN KANVAS REM DEPAN,VARIO 150,15000.0
SERVIS PAKET LENGKAP PERAWATAN,CB150 VERZA SW,80000.0
PAKET PEMBERSIHAN CVT,BEAT SPORTY CBS ISS,50000.0
PENGGANTIAN OLI MESIN,BeAT Sporty DLX Smart Key,10000.0
JASA PASANG 60000,PCX160 CBS,60000.0
PAKET CEBAN,BEAT STREET CBS,10000.0
PENGGANTIAN OLI MESIN,GENIO CBS ISS,3000.0
PAKET GOCENG,NEW VARIO 125 CBS,5000.0
PENGGANTIAN OLI MESIN,NEW SCOOPY FI,5000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW SCOOPY FI,95000.0
PAKET GOCENG,BEAT SPORTY CBS,5000.0
PEMERIKSAAN LAIN - LAIN,NEW SCOOPY PRESTIGE,0.0
SERVIS PAKET LENGKAP PERAWATAN,ADV150 CBS,135000.0
KPB 1,PCX 160 ABS,0.0
PEMERIKSAAN LAIN - LAIN,SUPRA X 125 CW HELM IN,0.0
JASA PASANG 40000,SUPRA X 125 CW HELM IN,40000.0
PAKET CEBAN,BEAT SPORTY CBS,10000.0
SERVIS PAKET CVT PLUS,BEAT FI CBS,39000.0
JASA PASANG 5000,CB150R STREETFIRE SPECIAL,0.0
PAKET SIAP MUDIK 2025,VARIO 160 CBS,50000.0
JASA PASANG 50000,BEAT SPORTY CBS,50000.0
PENGGANTIAN OLI MESIN,SUPRA X 125 R DD,5000.0
PAKET GOCENG,BEAT SPORTY CW,5000.0
SERVIS PAKET LENGKAP PERAWATAN,NEW BEAT SPOKE WHEEL,65000.0
JASA PASANG 60000,BEAT FI SW,60000.0
JASA PASANG 10000,VARIO TECHNO NON CBS,10000.0
JASA PASANG 60000,BEAT SPORTY CBS ISS,60000.0
JASA PASANG OLI,BeAT Sporty DLX Smart Key,7000.0
PENGGANTIAN CVT,BeAT Street,40000.0
JASA PASANG 5000,VARIO 125 CBS MMC,5000.0
JASA PASANG 65000,VARIO 150,60000.0
PAKET GOCENG,BEAT SPORTY CBS ISS,5000.0
JASA PASANG 10000,BEAT FI SW,10000.0
SERVIS PAKET CVT PLUS,BEAT CW FI MMC,39000.0
PENGGANTIAN RADIATOR COOLANT,NEW VARIO 125 CBS-ISS,5000.0
PERBAIKAN MASTER REM DEPAN,VARIO 125 CBS,25000.0
PEMERIKSAAN LAIN - LAIN,VARIO 150,0.0
PERBAIKAN CVT,VARIO 110 CBS,50000.0
PENGGANTIAN OLI MESIN,ADV150 CBS,5000.0
PENGGANTIAN BUSI,ADV150 CBS,10000.0
PENGGANTIAN OLI MESIN,SUPRA X 125 CW MMC,0.0
SERVIS PAKET LENGKAP PERAWATAN,CRF150L,100000.0
SERVIS PAKET CVT PLUS,NEW VARIO,39000.0
PAKET SIAP MUDIK 2025,VARIO 125 CBS,50000.0
PENGGANTIAN RADIATOR COOLANT,VARIO 150,5000.0
JASA PASANG 45000,VARIO 150,45000.0
